"ICPF.Nr","sample_date","latitude","longitude","elevation","plot_size","tree_species","soil_type","mean_age","root_density","defoliation","ozone_symptoms","code_yield_rel","mass_100_leaves","mass_1000_needles","foliar_n","foliar_s","foliar_p","foliar_n_p_ratio","foliar_ca","foliar_mg","foliar_k","foliar_na","foliar_c","foliar_zn","foliar_mn","foliar_fe","foliar_cu","foliar_pb","foliar_cd","foliar_b","foliar_al_ratio","dep_oa_ph","dep_oa_conductivity","dep_oa_k","dep_oa_ca","dep_oa_mg","dep_oa_na","dep_oa_nh4","dep_oa_cl","dep_oa_so4","dep_oa_alkalinity","dep_oa_n_total","dep_tf_ph","dep_tf_conductivity","dep_tf_k","dep_tf_ca","dep_tf_mg","dep_tf_na","dep_tf_nh4","dep_tf_cl","dep_tf_no3","dep_tf_so4","dep_tf_alkalinity","dep_tf_n_total","mean_air_temperature","mean_precipitation","min_air_temperature","max_air_temperature","mean_solar_radiation","growth_season_length","ss_030_depth","ss_030_ph","ss_030_k","ss_030_ca","ss_030_mg","ss_030_no3","ss_030_so4","ss_030_alkalinity","ss_030_al","ss_030_doc","ss_030_water_content","ss_030_na","ss_030_al_labile","ss_030_fe","ss_030_mn","ss_030_p","ss_030_nh4","ss_030_cl","ss_3060_depth","ss_3060_ph","ss_3060_k","ss_3060_ca","ss_3060_mg","ss_3060_no3","ss_3060_so4","ss_3060_alkalinity","ss_3060_al","ss_3060_doc","ss_3060_water_content","ss_3060_na","ss_3060_al_labile","ss_3060_fe","ss_3060_mn","ss_3060_p","ss_3060_nh4","ss_3060_cl","part_size_clay_mineral","part_size_silt_mineral","part_size_sand_mineral","bulk_density_mineral","coarse_fragment_vol_mineral","coarse_fragment_mass_mineral","ph_cacl2_mineral","ph_h2o_mineral","organic_carbon_total_mineral","n_total_mineral","cn_mineral","exch_acidiy_mineral","exch_al_mineral","exch_ca_mineral","exch_fe_mineral","exch_k_mineral","exch_mg_mineral","exch_mn_mineral","exch_na_mineral","free_h_mineral","extrac_al_mineral","extrac_ca_mineral","extrac_cd_mineral","extrac_cr_mineral","extrac_cu_mineral","extrac_fe_mineral","extrac_hg_mineral","extrac_k_mineral","extrac_mg_mineral","extrac_mn_mineral","extrac_na_mineral","extrac_ni_mineral","extrac_p_mineral","extrac_pb_mineral","extrac_s_mineral","extrac_zn_mineral","rea_al_mineral","rea_fe_mineral","exch_bce_mineral","exch_ace_mineral","exch_cec_mineral","bs_mineral","thickness_organic","organic_layer_weight_organic","ph_cacl2_organic","ph_h2o_organic","organic_carbon_total_organic","n_total_organic","cn_organic","exch_acidiy_organic","exch_al_organic","exch_ca_organic","exch_fe_organic","exch_k_organic","exch_mg_organic","exch_mn_organic","exch_na_organic","free_h_organic","extrac_al_organic","extrac_ca_organic","extrac_cd_organic","extrac_cr_organic","extrac_cu_organic","extrac_fe_organic","extrac_hg_organic","extrac_k_organic","extrac_mg_organic","extrac_mn_organic","extrac_na_organic","extrac_ni_organic","extrac_p_organic","extrac_pb_organic","extrac_s_organic","extrac_zn_organic","rea_al_organic","rea_fe_organic","exch_bce_organic","exch_ace_organic","exch_cec_organic","bs_organic"
"6_517","",54.315,-3.028055556,3,0.2954,"OAK","cambic podzol","81 - 100",0.879090743,33.9705882352941,NA,NA,40.1285714285714,NA,22.7114285714286,1.6672,1.21428571428571,18.9379020894335,5.82157142857143,1.47428571428571,7.60914285714286,242.333333333333,NA,18.6485714285714,1395.52857142857,59.0957142857143,6.94066666666667,2.757,101.9,26.7375,67.25,5.16126126126126,26.0968325791855,0.228148148148148,0.30915668202765,0.270276497695853,2.27075925925926,0.658826484018265,4.06256164383562,0.352564220183486,13.1255319148936,0.920248226950355,5.39200367647059,36.6292467948718,18.280284375,7.4759968125,6.77595375,53.665421,5.6453645625,100.438435375,3.404739125,11.2479513125,38.1104931827432,14.2533501818182,9.32354279525156,2031.3,-7.82857142857143,27.6285714285714,92.065,289,0.1,4.88762886597938,0.781082644628099,0.542157024793388,0.797076446280992,0.272151982378855,1.25484710743802,122.129591836735,0.421208333333333,7.81731707317073,NA,4.58390248962656,0.376923076923077,0.0741742738589212,0.039695020746888,0.00457983193277311,0.0193297644539615,7.6893132780083,0.5,5.06973947895792,0.549961145194274,0.723488752556237,0.815828220858896,0.149251091703057,1.79666260162602,100.385714285714,0.274868480725624,2.32255144032922,NA,5.10981836734694,0.390196078431373,0.00432537634408602,0.0307113402061856,0.00323175965665236,0.0306167023554604,8.73747667342799,NA,NA,NA,NA,NA,NA,4.075,4.82,169.25,6.575,NA,11.3333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,895,NA,NA,NA,NA,NA,0.566666666666667,11.4333333333333,12,4.66666666666667,NA,31,4,3.89,203.666666666667,7.76666666666667,NA,12.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,895,NA,NA,NA,NA,NA,0.65,12.7,13.35,5
"6_715","",52.43388889,0.871944444,1,0.303,"PINE","Ferralic Arenosol","21 - 40",NA,26.3953488372093,NA,NA,NA,23.75,17.5353846153846,1.195,1.47230769230769,12.0092585977547,6.31511538461538,0.885115384615385,5.24373076923077,272.166666666667,50.387,26.7911538461538,409.973461538462,65.8226923076923,3.08029166666667,0.672285714285714,188.33125,26.9875,120.125,5.54392156862745,30.6270078740157,0.443562248995984,0.628864541832669,0.213856573705179,1.72376494023904,1.25491633466135,3.06423107569721,0.658060240963855,16.5701298701299,1.54480790960452,5.5859782051282,69.9157307692308,10.97360101,4.603869835,2.182035125,16.215881665,7.325427502,30.341980275,4.75493079,6.392709389,45.9746966783217,14.2996897533333,10.033289857241,479.8,-6.46,29.2,56.8856189712032,303.666666666667,0.1,5.2475,2.06293298969072,37.0748195876289,2.68382989690722,17.399,4.29077114427861,819.691428571429,1.0959573964497,80.6570967741935,NA,7.41659278350515,0.775,0.372080927835052,0.703751546391753,0.149448275862069,0.110548223350254,11.3393582089552,0.5,7.51607142857143,0.821032258064516,81.0080534979424,2.68990725806452,23.2866779661017,6.20952988047809,1635.39793814433,0.208940094339623,38.9119658119658,NA,8.42072177419355,0.177777777777778,0.0689365957446808,0.224384188034188,0.0304402985074627,0.0678251121076233,14.9887888446215,NA,NA,NA,NA,NA,NA,6.125,4.19,131.75,3.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,678,NA,NA,NA,NA,NA,5,0.1,5.03333333333333,99.3333333333333,NA,2,5.86666666666667,3.993333333,172.666666666667,4.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,678,NA,NA,NA,NA,NA,5.85,0.1,5.9,99
"6_716","",53.415,-1.756111111,6,0.3081,"PINE","Rustic Podzol","41 - 60",NA,32.6744186046512,NA,NA,NA,17.5785714285714,17.8014285714286,1.5355,1.52071428571429,11.7695883540871,2.19264285714286,0.639357142857143,7.75385714285714,631.166666666667,NA,33.3314285714286,526.382142857143,88.2907142857143,4.48175,1.80775,174,19.786,236.375,5.23052631578947,29.8960526315789,0.35531914893617,0.591306878306878,0.238412698412698,1.83851063829787,0.972127659574468,3.24379894179894,0.498770053475936,47.2852873563218,1.73814912280702,4.86568899235651,59.1176275675636,13.6625222142857,7.77637701428571,4.24214271428571,33.3232607785714,4.74929869285714,63.2091329785714,4.61410717857143,13.1077996214286,15.1317765567766,11.2901750777778,7.40910283619525,NA,-8.435,25.42,NA,258.5,0.1,3.89957264957265,1.12173333333333,2.18810107526882,0.985083870967742,3.10187330316742,3.85031612903226,1826.72,1.37672289156627,19.2282608695652,NA,7.04497419354839,1.874,0.537124731182796,0.354496774193548,0.00319905213270142,0.0483030973451327,9.56861505376344,0.5,4.32189616252822,0.69636301369863,1.51013242009132,0.752168949771689,2.30082692307692,5.00768493150685,1258.92295081967,2.9880206185567,3.46410628019324,NA,5.31114155251142,3.606,0.0231267281105991,0.429741418764302,0.00312935323383085,0.0322964705882353,10.1695547945205,NA,NA,NA,NA,NA,NA,3.475,NA,160.25,6.075,NA,9.66666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,928,NA,NA,NA,NA,NA,0.433333333333333,9.73333333333333,10.1333333333333,4,NA,8,3.4,4.1,205.333333333333,7.53333333333333,NA,10.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,928,NA,NA,NA,NA,NA,0.55,10.55,11.05,5
"6_717","",56.65194444,-4.286111111,10,0.3052,"PINE","Placic Podzol","41 - 60",NA,30.4651162790698,NA,NA,NA,21.35625,15.0025,1.1105,1.64,9.20157844073438,3.057375,0.9043125,5.9925625,192.5,NA,43.535,172.465625,37.425,2.80464285714286,1.47425,165.9,17.474,233.875,4.9693023255814,16.0156279069767,0.138840579710145,0.162572115384615,0.159471153846154,1.32215566037736,0.192223958333333,2.24497674418605,0.200559241706161,3.86352941176471,0.496335766423358,5.00190590659341,29.6661544184982,10.095710625,2.847705125,2.730193125,23.3413759375,0.5527609,41.8321425625,0.584221384615385,4.195129625,13.9954457764458,3.04166372727273,5.98349964985994,1059.8,-10.25,19.55,80.1307296682718,202,0.1,4.62268907563025,0.274311320754717,0.943452830188679,0.666,0.19378640776699,0.761783018867925,-4.11282051282051,0.513796226415094,17.7487735849057,NA,5.80052830188679,NA,0.100862264150943,0.00713679245283019,0.0471182795698925,0.0977281553398058,10.8500283018868,0.5,4.81544715447154,0.305260869565217,0.954313043478261,0.989182608695652,0.0685523809523809,0.868608695652174,-0.966666666666667,0.732058260869565,16.312347826087,NA,5.2199652173913,NA,0.121081739130435,0.00660869565217391,0.00467741935483871,0.0246574074074074,9.43368695652174,NA,NA,NA,NA,NA,NA,3.75,NA,149,4.725,NA,5.33333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,767,NA,NA,NA,NA,NA,0.4,5.4,5.8,7.33333333333333,NA,122,3.6,3.8,181,5.76666666666667,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,767,NA,NA,NA,NA,NA,0.5,6.1,6.65,8.5
"6_718","11/09/2013",51.01944444,-0.866944444,3,0.25,"PINE","Mollic Gleysol",NA,0.203338917,11.5,NA,NA,NA,21.0416666666667,17.8958333333333,1.09291666666667,1.34833333333333,13.3573783519216,3.62141666666667,0.783833333333333,6.10108333333333,NA,50.761,31.5191666666667,494.18,54.245,3.40191666666667,0.3625,141.108333333333,25.235,NA,5.53235294117647,25.0464705882353,0.217191176470588,0.386544117647059,0.232647058823529,1.83894117647059,0.632191176470588,3.19402941176471,0.417632352941176,24.9688888888889,1.30775,5.77596153846154,64.2964743589744,20.7396624,5.60070352,3.9563106,34.22691086,4.2942697,62.39806404,2.97261308,5.96668528,57.8398148148148,10.54499286,9.33959066496506,896.2,-5.175,25.7666666666667,291.388855505518,293.666666666667,0.1,3.66666666666667,3.3159375,1.3965,0.9105625,2.592625,1.215125,NA,0.47790625,54.630625,NA,4.732625,NA,0.89629375,0.084875,0.021,0.127153846153846,9.2410625,0.5,3.56857142857143,3.87546666666667,2.16906666666667,1.6084,4.99246666666667,1.3908,NA,0.74952,50.9626666666667,NA,6.42,NA,1.21733333333333,0.227973333333333,0.0204666666666667,0.0752307692307692,11.6252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8_34","14/05/2014",55.95722222,12.35472222,1,0.27,"BEECH","Haplic Luvisol","41 - 60",0.346992958,4.93506493506494,NA,3,10.375,NA,26.5442857142857,1.65285714285714,1.545,17.0846751829711,7.35375,1.66875,8.67375,144,50.02,34.3625,917.02,73.766,6.305,NA,NA,29.525,63,4.97857142857143,41.2822580645161,0.476666666666667,0.599457627118644,0.21846975088968,1.5043771043771,1.07541666666667,2.99768456375839,0.737937062937063,NA,1.90378048780488,5.6239241622575,63.9568121693122,21.3581941176471,8.19312411764706,2.98542,13.6530082352941,7.67377357142857,32.6742752941176,9.77432333333333,6.580678125,NA,23.9431714285714,8.18214512865901,695.5,-14.32,27.9,120.87284781795,254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1406.91666666665,1.305,4.685,4.145,NA,15.715,1.054,14.75,1.1375,1.494,2.5225,0.0115,0.255,0.365,0.5135,0.1525,0.095,16489.4,2529.6,0.25,20.14,2.89,14354.8,NA,4253.5,2218.9,869.765,232.1,8.26,693.9,17.64,271.2,41.74,1349.45,3982.74916665,3.295,2.114,5.4095,59.3875,1.15,0.6015,4.81,NA,459.78,11.67,39.4,1.563,0.087,6.683,0.017,0.45,1.557,0.777,0.173,0.036666667,4378.9,9451.9,0.25,10.18,18.25,4075.5,NA,1680.7,1358.2,1157.6066666667,170.6,8.14,879.7,12.03,988.7,37.28,NA,NA,8.863,0.917,9.78,90.66
"11_5","01/07/2015",40.87361111,-3.971388889,33,0.25,"PINE","Haplic Umbrisol","81 - 100",0.359249481,22.4114441416894,0,NA,NA,12.5315789473684,14.5894736842105,1.14052631578947,1.31105263157895,11.2404051198395,3.52421052631579,1.02052631578947,5.16578947368421,NA,NA,37,1283,126,NA,NA,NA,NA,NA,6.17977099236641,23.6067415730337,1.44011363636364,1.50866914498141,0.203449781659389,1.00733208955224,0.515022813688213,2.06319259259259,0.490445283018868,120.84375,0.918064516129032,5.92885393466891,40.3558442675316,21.0799375,9.89577625,3.0043625,7.830764375,3.988693125,15.260659375,7.545681875,4.672830625,111.684875349968,7.485125,7.8905164913425,696.333333333333,-12,28.9428571428571,163.88718331391,223.714285714286,0.2,6.61935483870968,2.64246575342466,4.63835616438356,2.12191780821918,0.714545454545455,1.00845070422535,49.5066666666667,275.2,NA,NA,1.60588235294118,NA,NA,NA,NA,0.23,2.21666666666667,0.6,7.13658536585366,2.33578947368421,8.68631578947368,2.66105263157895,0.504615384615385,1.36813186813187,60.8588235294118,539.338461538462,NA,NA,2.06666666666667,NA,NA,NA,NA,0.14,2.59230769230769,NA,NA,NA,NA,37.095,NA,4.13,5.0325,42.63,3.103,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.05,8.435,4.16,4.9725,290.8,8.742,33.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11_30","02/07/2015",41.86861111,-2.884166667,22,0.25,"PINE","Haplic Arenosol","81 - 100",0.430477931,22.427652733119,0,NA,NA,11.6736842105263,12.5131578947368,1.10210526315789,1.06052631578947,11.8875805266006,3.25736842105263,1.12315789473684,5.43789473684211,NA,NA,39,567,68,NA,NA,NA,NA,NA,6.25811320754717,34.913357400722,2.26712230215827,2.56408928571429,0.282450592885375,1.12981428571429,1.40287636363636,3.81864893617021,0.606064056939502,114.410628019324,1.34036144578313,5.67913377472201,35.1510334436805,14.5743823529412,9.09773058823529,1.62961176470588,5.17478823529412,2.094221875,9.93394705882353,3.56835823529412,2.86566705882353,114.417141493499,4.914375,6.44219394656092,541.033333333333,-16.1416666666667,32.3333333333333,108.462636209084,238.75,0.2,7.35714285714286,3.93621621621622,35.1759459459459,15.9319444444444,0.409459459459459,2.13809523809524,NA,220,NA,NA,4.98333333333333,NA,NA,NA,NA,0.471111111111111,6.62555555555556,0.6,7.32,5.26642253521127,14.2426478873239,4.23388732394366,0.338947368421053,2.54659154929577,476.75,502.125,NA,NA,2.85433333333333,NA,NA,NA,NA,0.21075,4.18355555555556,NA,NA,NA,NA,1.1,NA,3.7,4.61,22.925,1.251,18.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.55,3.999,3.8,4.4575,249.82,7.168,34.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11_33","",42.86638889,-4.5575,23,0.25,"OAK","Haplic Cambisol","41 - 60",0.904476045,20.4878048780488,0,NA,21.4416666666667,NA,25.0166666666667,1.7075,1.5425,16.2921862189647,9.7675,1.64166666666667,11.2516666666667,56,NA,23.6666666666667,4029,112,NA,NA,NA,NA,NA,6.01636363636364,26.2661870503597,1.70489130434783,1.81815658362989,0.213801652892562,1.11570357142857,0.440496323529412,2.69453546099291,0.543836956521739,82.868932038835,0.891666666666667,6.12007146838669,30.0264481193547,15.1674,8.19420117647059,1.47861875,5.92391647058824,2.77739857142857,10.0737964705882,3.112603125,4.308094,100.692049709371,5.042375,8.66228245217958,867,-14.1428571428571,31.55,118.764413899123,255.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.625,NA,4.085,5.336666667,51.305,3.816,13.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1.953,5.05,5.103333333,300.6,13.732,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11_115","16/08/2014",42.99972222,-1.348055556,19,0.25,"BEECH","Haplic Alisol","81 - 100",0.341512121,21.7021276595745,NA,NA,9.43333333333333,NA,24.7766666666667,1.60333333333333,1.15666666666667,21.4252561690213,6.56333333333333,1.21666666666667,8.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.978125,16.984375,0.545,1.04892063492064,0.165967741935484,1.04917741935484,0.428796610169491,2.30347619047619,0.509746031746032,46.6388888888889,NA,6.30694444444444,28.2916666666667,65.8304,14.101986,4.59952,30.833944,8.47398,55.802274,9.370652,11.161818,90.5833333333333,NA,8.25678577302938,1866.06666666667,-12.54,32.74,133.519446670445,277,0.2,6,0.925857142857143,1.98742857142857,0.658857142857143,0.493166666666667,1.6115,81,NA,NA,NA,1.23533333333333,NA,NA,NA,NA,1.614,2.7868,0.6,6.38333333333333,1.105,1.11333333333333,0.310833333333333,0.762833333333333,1.077875,111,NA,NA,NA,1.342,NA,NA,NA,NA,0.6348,2.1692,NA,NA,NA,NA,6.55,NA,3.9,NA,72.36,5.452,12.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.55,1.278,4.46,NA,358.23,15.01,23.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13_1301","26/09/2014",57.515,12.2475,2,0.28,"PINE"," Dystric Regosol","61 - 80",0.450685729,19.2741935483871,NA,NA,NA,15.3333333333333,15.235,1.02833333333333,1.26333333333333,12.1407684706235,2.59666666666667,0.715,4.45833333333333,NA,NA,NA,718.333333333333,54.3333333333333,NA,NA,NA,NA,NA,4.7952380952381,25.641935483871,0.178095238095238,0.234285714285714,0.190634920634921,1.41952380952381,0.546190476190476,2.39936507936508,0.55968253968254,22.2,8,4.77395833333333,44.9572916666667,12.3892375,4.04075,3.628825,24.7246875,3.605875,43.0205125,4.9986,6.98605,33.1111111111111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.7,4.225,160.25,6.1,NA,3.475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,883,NA,NA,NA,NA,NA,3.7425,4.5475,7.225,26.5,NA,6,3.5,4.06666666666667,197,7.33333333333333,NA,4.03333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,883,NA,NA,NA,NA,NA,4.93,5.32666666666667,8.97,32.3333333333333
"13_1403","24/09/2014",58.4375,11.73833333,3,0.28,"SPRUCE"," Haplic Podzol","61 - 80",0.572932318,16.3636363636364,NA,NA,NA,5,13.1583333333333,0.851666666666667,1.035,12.9242028641714,4.71166666666667,1.31833333333333,5.025,NA,NA,NA,618.833333333333,37.3333333333333,NA,NA,NA,NA,NA,4.65416666666667,30.5612676056338,0.383888888888889,0.377013888888889,0.467916666666667,1.72055555555556,0.629513888888889,2.83277777777778,0.582222222222222,14.75,1.21538461538462,4.93888888888889,64.0194444444444,19.16555,6.39385,4.753075,33.44555,2.92445,56.4134166666667,4.912675,8.95829166666667,40.0208333333333,7.171,6.75515672875932,986.3,-17.3166666666667,27.75,112.058487661252,221.166666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.7,4.45,147,6.225,NA,5.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1332,NA,NA,NA,NA,NA,1.8425,6.6975,7.4225,12.75,NA,5,3.56666666666667,4.36666666666667,187.333333333333,7.93333333333333,NA,6.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1332,NA,NA,NA,NA,NA,2.42333333333333,8.08,9.16,15.3333333333333
"13_6001","16/05/2014",56.29527778,14.65277778,3,0.28,"BEECH","Cambic Arenosols","61 - 80",0.539140301,23.4375,NA,NA,14,NA,20.1933333333333,1.46333333333333,1.37,14.8866454162167,6.07,1.34666666666667,6.65666666666667,NA,NA,NA,1647.33333333333,70,NA,NA,NA,NA,NA,4.65945945945946,32.9216216216216,0.268378378378378,0.298783783783784,0.169054054054054,1.14648648648649,0.774324324324324,1.90283783783784,0.718513513513514,22.3333333333333,3.88333333333333,5.27708333333333,42.7854166666667,16.3246909090909,2.40827272727273,1.20632727272727,6.43328181818182,3.44559090909091,12.8310090909091,2.91594545454545,4.56370909090909,83.1765151515151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.75,4.275,83.75,3.4,NA,3.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,750,NA,NA,NA,NA,NA,1.785,4.335,5.5375,16.75,NA,16,3.56666666666667,4.16666666666667,98.3333333333333,4.1,NA,4.33333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,750,NA,NA,NA,NA,NA,2.35666666666667,5.22333333333333,6.68333333333333,21.3333333333333
"13_6301","15/05/2014",57.07722222,12.55027778,2,0.28,"BEECH"," Dystric Regosol","61 - 80",0.670740042,13.6507936507937,NA,NA,15.5,NA,25.2533333333333,1.76333333333333,1.12666666666667,22.6728923610213,5.77333333333333,1.51666666666667,6.11,NA,NA,NA,2004.33333333333,76,NA,NA,NA,NA,NA,4.80833333333333,27.4722222222222,0.268888888888889,0.252777777777778,0.209166666666667,1.49861111111111,0.633333333333333,2.48555555555556,0.595555555555556,53.25,1,5.42708333333333,61.6131628787879,16.4654125,5.0884,4.1726375,24.61555,6.8335625,46.3045,6.1273375,7.449975,91.3452380952381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.85,4.55,111,5,NA,2.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1042,NA,NA,NA,NA,NA,4.0375,3.4,6.29,35.5,NA,4,3.76666666666667,4.5,139,6.3,NA,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1042,NA,NA,NA,NA,NA,5.27333333333333,3.75666666666667,7.76333333333333,41.3333333333333
"13_6302","15/05/2014",56.94638889,12.72055556,2,0.28,"SPRUCE"," Dystric Regosol","41 - 60",0.489644223,14.3283582089552,NA,NA,NA,4.83333333333333,12.57,0.836666666666667,1.24666666666667,10.1903414552267,3.56666666666667,1.49666666666667,4.86166666666667,NA,NA,NA,735.833333333333,40.3333333333333,NA,NA,NA,NA,NA,4.70277777777778,25.1027777777778,0.176944444444444,0.222571428571429,0.174857142857143,1.31138888888889,0.538611111111111,2.16305555555556,0.56,22,1,4.99791666666667,61.078125,20.5073,5.78755,5.147525,34.3195375,5.38685,60.54165,6.6506875,9.552325,37.49375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.525,4.25,145.5,5.375,NA,3.575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,861,NA,NA,NA,NA,NA,2.9325,4.69,6.5125,27.5,NA,7,3.3,4.246666667,179,6.5,NA,4.16666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,861,NA,NA,NA,NA,NA,3.84666666666667,5.45666666666667,8.02333333333333,33.6666666666667
